genf2w  # Results of search with w=2 r=6 test=1 testype=1 gentype=1   Test done: DELTA( 32 , 24 , 16 , 8 , 8 )
1
0
2 # number of generators defined
    2    6    3  116    6    2    5    1    3    2    2    3    1    1    0    2    0    0    0    0    0    0    0
    2    6    3  116    6    2    5    1    3    2    2    3    1    2    0    1    0    0    0    0    0    0    0
