"Upload ID";"File ID";"is compressed";"first meas.";"second meas.";
8766123781;all;-1;8593105269;-1;
8766123781;j0.jpg;1;76287908;1177245;
8766123781;j1.jpg;1;62593151;1042591;
8766123781;j8.jpg;1;59425709;931403;
8766123781;p5.pdf;0;2795242412;1044546;
8766123781;j4.jpg;1;40934532;834743;
8766123781;p5.pdf;0;2795097422;130463;
8766123781;j2.jpg;1;90818246;1006832;
8766123781;j1.jpg;1;60100096;119569;
8766123781;j9.jpg;1;60087525;925816;
8766123781;p7.pdf;0;2453557645;1010184;
8766123781;j2.jpg;1;90576595;118731;
