"Upload ID";"File ID";"is compressed";"first meas.";"second meas.";
9460197625;all;-1;43458444299;-1;
9460197625;j5.jpg;1;39867357;3911;
9460197625;p9.pdf;0;1303661499;2515;
9460197625;p7.pdf;0;1004828268;2793;
9460197625;j9.jpg;1;33539458;1956;
9460197625;j9.jpg;1;34275026;2235;
9460197625;p0.pdf;0;753262775;2514;
9460197625;j9.jpg;1;33299763;2235;
9460197625;p0.pdf;0;743548691;2514;
9460197625;p8.pdf;0;1236935979;2515;
9460197625;p5.pdf;0;1146712501;2514;
9460197625;j2.jpg;1;50815956;1955;
9460197625;j3.jpg;1;41588805;2235;
9460197625;p1.pdf;0;823852473;2514;
9460197625;j7.jpg;1;26340778;2234;
9460197625;j1.jpg;1;33454252;1956;
9460197625;j5.jpg;1;29482797;2235;
9460197625;p6.pdf;0;1159837354;2235;
9460197625;j0.jpg;1;41739942;1956;
9460197625;p7.pdf;0;998964115;2514;
9460197625;p7.pdf;0;998785599;2515;
9460197625;p8.pdf;0;1279844226;2514;
9460197625;j6.jpg;1;10946642;2235;
9460197625;p5.pdf;0;1149809543;2794;
9460197625;j2.jpg;1;50968768;1956;
9460197625;p4.pdf;0;1008140140;2794;
9460197625;p4.pdf;0;1005475556;2514;
9460197625;j1.jpg;1;33495318;2235;
9460197625;j5.jpg;1;28834670;2235;
9460197625;p9.pdf;0;1289988253;2793;
9460197625;j1.jpg;1;33630531;2235;
9460197625;p0.pdf;0;743993440;2794;
9460197625;p1.pdf;0;828306391;2514;
9460197625;p6.pdf;0;1164790497;2794;
9460197625;j9.jpg;1;33317921;2235;
9460197625;p8.pdf;0;1233937833;2514;
9460197625;p7.pdf;0;1001684013;2793;
9460197625;j5.jpg;1;28608105;2235;
9460197625;j4.jpg;1;22907380;2235;
9460197625;p1.pdf;0;830181210;2235;
9460197625;p0.pdf;0;744881822;2514;
9460197625;j4.jpg;1;22754289;2235;
9460197625;j2.jpg;1;50950609;2235;
9460197625;p9.pdf;0;1286803491;2793;
9460197625;p6.pdf;0;1161456554;2794;
9460197625;j1.jpg;1;33608740;2235;
9460197625;j7.jpg;1;26443585;2234;
9460197625;j4.jpg;1;22776359;1955;
9460197625;j0.jpg;1;42810469;2515;
9460197625;p4.pdf;0;1005015721;2794;
9460197625;j8.jpg;1;33598125;2235;
9460197625;j6.jpg;1;10858363;1956;
9460197625;p2.pdf;0;1243492119;2515;
9460197625;j4.jpg;1;22713502;1955;
9460197625;p6.pdf;0;1163209570;2514;
9460197625;p5.pdf;0;1149182368;2514;
9460197625;j8.jpg;1;32866467;2235;
9460197625;j3.jpg;1;41632107;2235;
9460197625;p9.pdf;0;1284772785;2514;
9460197625;j0.jpg;1;42368234;2235;
9460197625;p3.pdf;0;870517342;2515;
9460197625;j3.jpg;1;41993605;2235;
9460197625;j3.jpg;1;41542431;2235;
9460197625;p3.pdf;0;870811793;2514;
9460197625;j6.jpg;1;12078909;2794;
9460197625;j8.jpg;1;32897197;2235;
9460197625;p3.pdf;0;868557038;2514;
9460197625;p1.pdf;0;824690289;2794;
9460197625;p4.pdf;0;1004574325;2514;
9460197625;j2.jpg;1;50866520;2235;
9460197625;p2.pdf;0;1240558228;2514;
9460197625;p2.pdf;0;1239965973;2514;
9460197625;j6.jpg;1;10877080;1956;
9460197625;j8.jpg;1;32934074;1955;
9460197625;p3.pdf;0;865593533;2514;
9460197625;j7.jpg;1;26356422;1956;
9460197625;p5.pdf;0;1144589326;2515;
9460197625;j0.jpg;1;41894990;2235;
9460197625;j7.jpg;1;26343293;1955;
9460197625;p8.pdf;0;1233155611;3073;
9460197625;p2.pdf;0;1241406660;2514;
