"Upload ID";"File ID";"is compressed";"first meas.";"second meas.";
51458802468;all;-1;443336330734;-1;
51458802468;p1.pdf;0;882254588;6984;
51458802468;j0.jpg;1;2046349;2794;
51458802468;j1.jpg;1;1664178;2514;
51458802468;j8.jpg;1;1610260;2794;
51458802468;p5.pdf;0;414911672;3911;
51458802468;j4.jpg;1;1779836;3352;
51458802468;p5.pdf;0;586547731;3911;
51458802468;j2.jpg;1;2557587;3073;
51458802468;j1.jpg;1;1566121;2514;
51458802468;j9.jpg;1;1545168;2514;
51458802468;p7.pdf;0;413964345;3632;
51458802468;j2.jpg;1;2350578;2794;
51458802468;p0.pdf;0;454080337;3911;
51458802468;j6.jpg;1;586946;2794;
51458802468;p2.pdf;0;358146916;4190;
51458802468;j4.jpg;1;1993829;2793;
51458802468;j7.jpg;1;1304077;2514;
51458802468;j3.jpg;1;1912813;2793;
51458802468;p2.pdf;0;390382298;3911;
51458802468;p5.pdf;0;353787144;3911;
51458802468;j1.jpg;1;1578133;3632;
51458802468;p1.pdf;0;413670453;3631;
51458802468;p2.pdf;0;353871232;4190;
51458802468;p6.pdf;0;426273171;3912;
51458802468;j8.jpg;1;1566679;2514;
51458802468;j1.jpg;1;1553549;2515;
51458802468;j5.jpg;1;1487899;2794;
51458802468;j3.jpg;1;2032381;2794;
51458802468;p1.pdf;0;404372623;4190;
51458802468;p9.pdf;0;418549565;4190;
51458802468;j9.jpg;1;1516953;2514;
51458802468;p7.pdf;0;363234433;4191;
51458802468;j1.jpg;1;1564166;2514;
51458802468;j5.jpg;1;1351289;3073;
51458802468;j3.jpg;1;1901638;2794;
51458802468;p5.pdf;0;358514560;3911;
51458802468;p2.pdf;0;430148524;3911;
51458802468;p1.pdf;0;500439022;3911;
51458802468;p0.pdf;0;413633017;4470;
51458802468;j8.jpg;1;1559417;2514;
51458802468;p6.pdf;0;445630659;3911;
51458802468;j2.jpg;1;2310629;2514;
51458802468;p9.pdf;0;353475093;4190;
51458802468;p8.pdf;0;424703699;3911;
51458802468;p8.pdf;0;375798600;3911;
51458802468;j0.jpg;1;1889905;2794;
51458802468;p2.pdf;0;412295138;3912;
51458802468;p1.pdf;0;348819193;3911;
51458802468;p0.pdf;0;409309284;3911;
51458802468;j8.jpg;1;1547683;2514;
51458802468;p4.pdf;0;350061809;5308;
51458802468;j4.jpg;1;1077790;2515;
51458802468;p4.pdf;0;435270964;3911;
51458802468;j8.jpg;1;1522260;2515;
51458802468;j0.jpg;1;1932648;2793;
51458802468;p9.pdf;0;353786306;3911;
51458802468;p8.pdf;0;419041526;3911;
51458802468;p5.pdf;0;359339804;3911;
51458802468;p4.pdf;0;420348116;4191;
51458802468;p7.pdf;0;375969292;5867;
51458802468;p4.pdf;0;421679012;4191;
51458802468;j7.jpg;1;1567518;3352;
51458802468;p3.pdf;0;366199335;4470;
51458802468;p8.pdf;0;428270911;4191;
51458802468;j3.jpg;1;1913372;2514;
51458802468;p9.pdf;0;354444210;3911;
51458802468;p0.pdf;0;419296028;3911;
51458802468;p3.pdf;0;354284972;3911;
51458802468;p0.pdf;0;411757919;3911;
51458802468;p9.pdf;0;361242840;3911;
51458802468;p6.pdf;0;412942986;4191;
51458802468;j1.jpg;1;2083226;3911;
51458802468;p8.pdf;0;362701963;3912;
51458802468;p6.pdf;0;412142604;3911;
51458802468;j8.jpg;1;1540699;2235;
51458802468;j6.jpg;1;556495;2514;
51458802468;j9.jpg;1;1547124;2794;
51458802468;p2.pdf;0;363345062;3912;
51458802468;p2.pdf;0;430869845;3912;
51458802468;p5.pdf;0;358128477;3911;
51458802468;j3.jpg;1;2353651;2794;
51458802468;j0.jpg;1;1926781;2514;
51458802468;p2.pdf;0;422111191;3631;
51458802468;j4.jpg;1;1076952;2794;
51458802468;p5.pdf;0;355214979;3911;
51458802468;j4.jpg;1;1963658;3073;
51458802468;j9.jpg;1;1577295;2514;
51458802468;p5.pdf;0;411150579;4191;
51458802468;p8.pdf;0;411885869;5587;
51458802468;p6.pdf;0;419335977;3911;
51458802468;j7.jpg;1;1210489;2515;
51458802468;p9.pdf;0;353151588;3911;
51458802468;p3.pdf;0;413484395;4470;
51458802468;j7.jpg;1;1427276;3073;
51458802468;p1.pdf;0;351374546;3911;
51458802468;j1.jpg;1;1576178;2514;
51458802468;p5.pdf;0;442089148;4191;
51458802468;j6.jpg;1;562642;2793;
51458802468;p4.pdf;0;529586023;4191;
51458802468;p7.pdf;0;409291684;4470;
51458802468;p0.pdf;0;356985595;4190;
51458802468;j4.jpg;1;1402413;22070;
51458802468;j5.jpg;1;1316368;2794;
51458802468;j1.jpg;1;1547403;2794;
51458802468;p6.pdf;0;416179710;4190;
51458802468;j9.jpg;1;1732623;3631;
51458802468;j6.jpg;1;581079;2794;
51458802468;j9.jpg;1;1578134;2793;
51458802468;p0.pdf;0;473649025;3911;
51458802468;p4.pdf;0;433345579;3911;
51458802468;j4.jpg;1;1069410;2793;
51458802468;j5.jpg;1;1345981;2794;
51458802468;p2.pdf;0;354733912;4191;
51458802468;j6.jpg;1;550070;2515;
51458802468;p6.pdf;0;448854533;4191;
51458802468;j0.jpg;1;1932648;2794;
51458802468;j6.jpg;1;557333;2514;
51458802468;p1.pdf;0;356167613;5587;
51458802468;j4.jpg;1;1239543;3073;
51458802468;j3.jpg;1;1881524;2514;
51458802468;j4.jpg;1;1075556;2793;
51458802468;j5.jpg;1;1357714;3073;
51458802468;p2.pdf;0;414442339;3911;
51458802468;p5.pdf;0;359257113;4190;
51458802468;p3.pdf;0;417148269;4191;
51458802468;p6.pdf;0;351232349;3912;
51458802468;p5.pdf;0;374956873;4191;
51458802468;p3.pdf;0;413723253;4190;
51458802468;p5.pdf;0;432567827;4190;
51458802468;p7.pdf;0;356864909;4190;
51458802468;j8.jpg;1;1518350;2793;
51458802468;p4.pdf;0;369120377;4191;
51458802468;p9.pdf;0;431267382;3911;
51458802468;p0.pdf;0;435654252;4190;
51458802468;j3.jpg;1;2009752;2794;
51458802468;p1.pdf;0;352128832;3911;
