"Upload ID";"File ID";"is compressed";"first meas.";"second meas.";
8766798125;all;-1;36135842125;-1;
8766798125;j0.jpg;1;76824010;1357435;
8766798125;j1.jpg;1;60923106;1002362;
8766798125;j8.jpg;1;59240769;921346;
8766798125;p5.pdf;0;2816358504;1047619;
8766798125;j4.jpg;1;41083434;818819;
8766798125;p5.pdf;0;2807291709;132139;
8766798125;j2.jpg;1;92467060;1011022;
8766798125;j1.jpg;1;60365214;122362;
8766798125;j9.jpg;1;60070483;960458;
8766798125;p7.pdf;0;2472408086;1035606;
8766798125;j2.jpg;1;95880622;131860;
8766798125;p0.pdf;0;1874936060;1062705;
8766798125;j6.jpg;1;19922923;789765;
8766798125;p2.pdf;0;3171813736;1078070;
8766798125;j4.jpg;1;41100475;119569;
8766798125;j7.jpg;1;49011815;864077;
8766798125;j3.jpg;1;75107870;939225;
8766798125;p2.pdf;0;3117002301;129625;
8766798125;p5.pdf;0;2796423847;132699;
8766798125;j1.jpg;1;62692046;128229;
8766798125;p1.pdf;0;2048609530;1085333;
8766798125;p2.pdf;0;3122920092;133257;
8766798125;p6.pdf;0;2844390837;1230883;
8766798125;j8.jpg;1;63066954;134933;
8766798125;j1.jpg;1;70257812;133816;
8766798125;j5.jpg;1;52587131;992584;
8766798125;j3.jpg;1;76018600;131861;
8766798125;p1.pdf;0;2185425801;133537;
8766798125;p9.pdf;0;3254186775;1228089;
8766798125;j9.jpg;1;60804935;127669;
8766798125;p7.pdf;0;2487286792;133536;
