genf2w  # Results of search with w=2 r=9 test=2 testype=0 gentype=1   Test done: DELTA( 3 , 24 , 16 )
1
0
2 # number of generators defined
    2    9    3  560    9    0    8    0    7    1    6    1    5    3    4    3    3    3    2    2    1    1    0
    2    9    3  166    9    3    8    0    6    0    5    2    4    1    3    0    2    2    1    1    0    2    0
