"File ID";"Compressed";"part";"Min of all measurements";"Avg of all measurements";"Med of all measurements";"Max of all measurements";"Upload ID";"value";"Upload ID";"value";"Upload ID";"value";"Upload ID";"value";
"j0.jpg";1;first;2048584;2864539;2805105;3825067;51445995640;2805105;51445995640;2779403;51445995640;3825067;51445995640;2048584;
"j0.jpg";1;second;2514;2723;2794;3073;51445995640;2514;51445995640;2514;51445995640;3073;51445995640;2794;
"j1.jpg";1;first;1499632;1690647;1515835;2233803;51445995640;2233803;51445995640;1515835;51445995640;1513321;51445995640;1499632;
"j1.jpg";1;second;2514;2514;2515;2515;51445995640;2515;51445995640;2515;51445995640;2514;51445995640;2515;
"j2.jpg";1;first;2274870;2960502;3376966;3910832;51445995640;3376966;51445995640;3910832;51445995640;2279340;51445995640;2274870;
"j2.jpg";1;second;2514;2863;3073;3353;51445995640;3073;51445995640;3353;51445995640;2515;51445995640;2514;
"j3.jpg";1;first;1858616;2547530;2806502;3648508;51445995640;2806502;51445995640;3648508;51445995640;1858616;51445995640;1876495;
"j3.jpg";1;second;2235;2444;2514;2794;51445995640;2514;51445995640;2794;51445995640;2235;51445995640;2235;
"j4.jpg";1;first;1022476;1152450;1028622;1531200;51445995640;1531200;51445995640;1028622;51445995640;1022476;51445995640;1027505;
"j4.jpg";1;second;2235;2444;2515;2515;51445995640;2515;51445995640;2515;51445995640;2235;51445995640;2514;
"j5.jpg";1;first;1292623;1314901;1306590;1367492;51445995640;1306590;51445995640;1292623;51445995640;1292902;51445995640;1367492;
"j5.jpg";1;second;2234;2374;2515;2515;51445995640;2515;51445995640;2234;51445995640;2235;51445995640;2515;
"j6.jpg";1;first;509841;7215651;794514;26940855;51445995640;26940855;51445995640;794514;51445995640;617397;51445995640;509841;
"j6.jpg";1;second;2514;3561;2515;6704;51445995640;6704;51445995640;2515;51445995640;2514;51445995640;2514;
"j7.jpg";1;first;1187581;1483917;1765867;1786260;51445995640;1765867;51445995640;1786260;51445995640;1195962;51445995640;1187581;
"j7.jpg";1;second;2514;2584;2514;2794;51445995640;2514;51445995640;2794;51445995640;2514;51445995640;2514;
"j8.jpg";1;first;1471136;2352813;2439696;4026769;51445995640;2439696;51445995640;4026769;51445995640;1473651;51445995640;1471136;
"j8.jpg";1;second;2235;2723;2793;3352;51445995640;2793;51445995640;3352;51445995640;2514;51445995640;2235;
"j9.jpg";1;first;1741003;2559333;2234641;4036826;51445995640;4036826;51445995640;2234641;51445995640;2224864;51445995640;1741003;
"j9.jpg";1;second;2235;2863;2794;3911;51445995640;3911;51445995640;2235;51445995640;2514;51445995640;2794;
"p0.pdf";0;first;89494894;90446621;90880544;91416647;51445995640;89994399;51445995640;89494894;51445995640;90880544;51445995640;91416647;
"p0.pdf";0;second;3073;3352;3352;3632;51445995640;3352;51445995640;3073;51445995640;3632;51445995640;3352;
"p1.pdf";0;first;101706782;105807721;104934287;112060052;51445995640;104934287;51445995640;112060052;51445995640;104529766;51445995640;101706782;
"p1.pdf";0;second;2793;3352;3353;3911;51445995640;2793;51445995640;3911;51445995640;3353;51445995640;3352;
"p2.pdf";0;first;122409692;125665901;127617616;128309045;51445995640;124327254;51445995640;122409692;51445995640;128309045;51445995640;127617616;
"p2.pdf";0;second;3073;3492;3632;3632;51445995640;3632;51445995640;3632;51445995640;3631;51445995640;3073;
"p3.pdf";0;first;107130934;112865112;115057361;118311964;51445995640;107130934;51445995640;118311964;51445995640;115057361;51445995640;110960192;
"p3.pdf";0;second;2514;2863;2793;3352;51445995640;2793;51445995640;2793;51445995640;2514;51445995640;3352;
"p4.pdf";0;first;124606898;126943787;127000499;131005198;51445995640;124606898;51445995640;131005198;51445995640;125162555;51445995640;127000499;
"p4.pdf";0;second;3352;3352;3353;3353;51445995640;3353;51445995640;3352;51445995640;3353;51445995640;3352;
"p5.pdf";0;first;135495154;138169655;138620132;140056348;51445995640;138506989;51445995640;138620132;51445995640;135495154;51445995640;140056348;
"p5.pdf";0;second;3353;3492;3631;3632;51445995640;3353;51445995640;3353;51445995640;3632;51445995640;3631;
"p6.pdf";0;first;139825592;142445757;142950011;144912831;51445995640;144912831;51445995640;139825592;51445995640;142094596;51445995640;142950011;
"p6.pdf";0;second;3073;3352;3352;3632;51445995640;3632;51445995640;3352;51445995640;3352;51445995640;3073;
"p7.pdf";0;first;120931292;134106848;122840472;171569013;51445995640;171569013;51445995640;122840472;51445995640;120931292;51445995640;121086618;
"p7.pdf";0;second;2793;3282;3353;3632;51445995640;2793;51445995640;3632;51445995640;3352;51445995640;3353;
"p8.pdf";0;first;144682913;152088813;147223740;170259348;51445995640;170259348;51445995640;146189251;51445995640;147223740;51445995640;144682913;
"p8.pdf";0;second;3353;3562;3631;3911;51445995640;3353;51445995640;3631;51445995640;3911;51445995640;3353;
"p9.pdf";0;first;157178915;158553950;158496960;161033596;51445995640;161033596;51445995640;157178915;51445995640;157506331;51445995640;158496960;
"p9.pdf";0;second;3353;3701;3632;4190;51445995640;4190;51445995640;3353;51445995640;3632;51445995640;3632;
