genf2w  # Results of search with w=7 r=2 test=0 testype=0 gentype=1   Test done: DELTA( 32 , 24 , 16 , 8 , 8 )
1
0
474 # number of generators defined
    7    2   72  653    2  112    1   65    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2   96  822    2  103    1  116    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2   65  562    2   36    1   63    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2  105  614    2   72    1   77    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2   95  806    2  103    1    6    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2   85  297    2  102    1   30    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2   85  219    2   81    1   58    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2  126   87    2   10    1  118    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2   96   32    2   84    1   15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2  126   94    2   81    1  121    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2   85  402    2   90    1  125    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2  101  689    2   45    1   27    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2  120  653    2   34    1  124    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2   83  773    2   95    1   32    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2  101  458    2   27    1   62    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2  119  712    2   61    1   74    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2  126  187    2   80    1  111    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2   71  263    2   75    1    2    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2  126  357    2    9    1   59    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2  126  337    2  121    1   36    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2  101  292    2   27    1   66    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2  106  491    2   35    1   77    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2   83   19    2   82    1   31    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2   96  216    2   51    1   11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2   92  560    2   54    1   13    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    7    2  106  891    2  125    1   24    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
