Event Time;State
29755.329999999954;Idle
29768.05999999996;Busy 1 Job(s)
29784.08999999996;Idle
29879.35999999996;Busy 1 Job(s)
29892.57999999996;Idle
29912.919999999955;Busy 1 Job(s)
29933.079999999954;Idle
30034.58999999996;Busy 1 Job(s)
30056.69999999996;Idle
30095.579999999954;Busy 1 Job(s)
30115.739999999954;Idle
30220.61999999996;Busy 1 Job(s)
30245.68999999996;Idle
30278.239999999954;Busy 1 Job(s)
30298.399999999954;Idle
30389.539999999954;Busy 1 Job(s)
30402.759999999955;Idle
30406.649999999958;Busy 1 Job(s)
30431.719999999958;Idle
30572.199999999953;Busy 1 Job(s)
30589.309999999958;Busy 2 Job(s)
30592.359999999953;Busy 1 Job(s)
30612.519999999953;Idle
30660.639999999952;Busy 1 Job(s)
30676.66999999995;Idle
30775.339999999956;Busy 1 Job(s)
30783.409999999956;Busy 2 Job(s)
30790.23999999995;Busy 1 Job(s)
30800.409999999956;Idle
30850.26999999995;Busy 1 Job(s)
30875.33999999995;Idle
30966.069999999956;Busy 1 Job(s)
30986.229999999956;Idle
31032.92999999995;Busy 1 Job(s)
31053.08999999995;Idle
31077.369999999955;Busy 1 Job(s)
31077.529999999948;Busy 2 Job(s)
31090.589999999956;Busy 1 Job(s)
31101.979999999956;Idle
31260.029999999955;Busy 1 Job(s)
31260.189999999948;Busy 2 Job(s)
31280.189999999955;Busy 1 Job(s)
31300.349999999955;Idle
31371.329999999954;Busy 1 Job(s)
31384.549999999956;Idle
31446.219999999947;Busy 1 Job(s)
31471.289999999946;Idle
31553.989999999954;Busy 1 Job(s)
31574.149999999954;Idle
31628.879999999946;Busy 1 Job(s)
31649.039999999946;Idle
31740.019999999953;Busy 1 Job(s)
31765.089999999953;Idle
31811.539999999946;Busy 1 Job(s)
31831.699999999946;Idle
31922.679999999953;Busy 1 Job(s)
31942.839999999953;Idle
31966.769999999946;Busy 1 Job(s)
31988.879999999946;Idle
32105.339999999953;Busy 1 Job(s)
32125.499999999953;Idle
32149.429999999946;Busy 1 Job(s)
32169.589999999946;Idle
32216.639999999952;Busy 1 Job(s)
32229.859999999953;Idle
32327.93999999995;Busy 1 Job(s)
32332.089999999946;Busy 2 Job(s)
32341.159999999953;Busy 1 Job(s)
32361.319999999952;Idle
32439.23999999995;Busy 1 Job(s)
32452.459999999952;Idle
32514.749999999945;Busy 1 Job(s)
32527.67999999995;Busy 2 Job(s)
32534.909999999945;Busy 1 Job(s)
32550.939999999944;Idle
32626.049999999945;Busy 1 Job(s)
32639.269999999946;Idle
32713.70999999995;Busy 1 Job(s)
32738.779999999948;Idle
32812.07999999994;Busy 1 Job(s)
32825.00999999995;Busy 2 Job(s)
32837.14999999994;Busy 1 Job(s)
32850.369999999944;Idle
32923.37999999995;Busy 1 Job(s)
32936.309999999954;Busy 2 Job(s)
32936.59999999995;Busy 1 Job(s)
32949.81999999995;Idle
33034.67999999995;Busy 1 Job(s)
33047.89999999995;Idle
33122.33999999995;Busy 1 Job(s)
33147.40999999995;Idle
33189.90999999995;Busy 1 Job(s)
33212.01999999995;Idle
33277.569999999956;Busy 1 Job(s)
33299.67999999996;Idle
33372.569999999956;Busy 1 Job(s)
33392.72999999996;Idle
33460.22999999996;Busy 1 Job(s)
33480.38999999996;Idle
33483.86999999996;Busy 1 Job(s)
33497.08999999996;Idle
33639.09999999996;Busy 1 Job(s)
33642.88999999996;Busy 2 Job(s)
33661.20999999996;Busy 1 Job(s)
33681.369999999966;Idle
33798.119999999966;Busy 1 Job(s)
33820.22999999997;Idle
33821.759999999966;Busy 1 Job(s)
33841.91999999997;Idle
33849.23999999997;Busy 1 Job(s)
33857.97999999997;Idle
33984.149999999965;Busy 1 Job(s)
34009.219999999965;Idle
34035.26999999997;Busy 1 Job(s)
34060.33999999997;Idle
34095.44999999997;Busy 1 Job(s)
34108.66999999997;Idle
34190.49999999997;Busy 1 Job(s)
34212.60999999997;Idle
34278.10999999997;Busy 1 Job(s)
34298.269999999975;Idle
34373.159999999974;Busy 1 Job(s)
34389.409999999974;Busy 2 Job(s)
34393.31999999998;Busy 1 Job(s)
34406.53999999998;Idle
34500.70999999998;Busy 1 Job(s)
34513.92999999998;Idle
34555.81999999998;Busy 1 Job(s)
34575.97999999998;Idle
34612.00999999998;Busy 1 Job(s)
34625.22999999998;Idle
34741.84999999998;Busy 1 Job(s)
34766.91999999998;Idle
34767.23999999998;Busy 1 Job(s)
34789.349999999984;Idle
34924.50999999998;Busy 1 Job(s)
34944.669999999984;Idle
34949.89999999999;Busy 1 Job(s)
34970.05999999999;Idle
35035.80999999998;Busy 1 Job(s)
35049.029999999984;Idle
35132.55999999999;Busy 1 Job(s)
35152.719999999994;Idle
35218.46999999999;Busy 1 Job(s)
35220.99999999999;Busy 2 Job(s)
35238.62999999999;Busy 1 Job(s)
35254.65999999999;Idle
35404.499999999985;Busy 1 Job(s)
35407.02999999999;Busy 2 Job(s)
35429.569999999985;Busy 1 Job(s)
35454.639999999985;Idle
35587.15999999999;Busy 1 Job(s)
35589.689999999995;Busy 2 Job(s)
35607.31999999999;Busy 1 Job(s)
35617.17;Busy 2 Job(s)
35627.479999999996;Busy 1 Job(s)
35636.219999999994;Idle
35769.81999999999;Busy 1 Job(s)
35789.979999999996;Idle
35803.2;Busy 1 Job(s)
35828.27;Idle
35952.479999999996;Busy 1 Job(s)
35958.43;Busy 2 Job(s)
35972.64;Busy 1 Job(s)
35994.75;Idle
36113.66;Busy 1 Job(s)
36135.14;Busy 2 Job(s)
36135.770000000004;Busy 1 Job(s)
36155.93000000001;Idle
36296.32000000001;Busy 1 Job(s)
36316.48000000001;Idle
36321.17;Busy 1 Job(s)
36346.24;Idle
36432.47;Busy 1 Job(s)
36445.69;Idle
36478.98000000001;Busy 1 Job(s)
36499.140000000014;Idle
36543.770000000004;Busy 1 Job(s)
36556.990000000005;Idle
36567.42000000001;Busy 1 Job(s)
36583.45000000001;Idle
36678.720000000016;Busy 1 Job(s)
36691.94000000002;Idle
36729.8;Busy 1 Job(s)
36754.87;Idle
36790.02000000002;Busy 1 Job(s)
36803.24000000002;Idle
36885.030000000006;Busy 1 Job(s)
36907.14000000001;Idle
36976.05000000002;Busy 1 Job(s)
37001.12000000002;Idle
37071.060000000005;Busy 1 Job(s)
37096.130000000005;Idle
37162.080000000016;Busy 1 Job(s)
37182.36000000001;Busy 2 Job(s)
37187.150000000016;Busy 1 Job(s)
37200.37000000002;Idle
37273.38000000002;Busy 1 Job(s)
37286.60000000002;Idle
37293.66000000001;Busy 1 Job(s)
37306.88000000001;Idle
37448.890000000014;Busy 1 Job(s)
37456.04000000002;Busy 2 Job(s)
37471.000000000015;Busy 1 Job(s)
37491.16000000002;Idle
37560.19000000002;Busy 1 Job(s)
37567.340000000026;Busy 2 Job(s)
37573.41000000002;Busy 1 Job(s)
37586.63000000002;Idle
37746.220000000016;Busy 1 Job(s)
37750.00000000003;Busy 2 Job(s)
37771.290000000015;Busy 1 Job(s)
37791.45000000002;Idle
37928.88000000002;Busy 1 Job(s)
37936.03000000003;Busy 2 Job(s)
37949.04000000002;Busy 1 Job(s)
37963.51000000003;Busy 2 Job(s)
37974.11000000002;Busy 1 Job(s)
37982.85000000002;Idle
38040.18000000002;Busy 1 Job(s)
38053.40000000002;Idle
38149.54000000003;Busy 1 Job(s)
38151.480000000025;Busy 2 Job(s)
38174.61000000003;Busy 1 Job(s)
38187.83000000003;Idle
38335.57000000003;Busy 1 Job(s)
38337.510000000024;Busy 2 Job(s)
38360.64000000003;Busy 1 Job(s)
38385.71000000003;Idle
38490.80000000003;Busy 1 Job(s)
38492.74000000003;Busy 2 Job(s)
38512.91000000003;Busy 1 Job(s)
38535.02000000003;Idle
38673.460000000036;Busy 1 Job(s)
38675.40000000003;Busy 2 Job(s)
38693.62000000004;Busy 1 Job(s)
38713.78000000004;Idle
38856.12000000004;Busy 1 Job(s)
38858.060000000034;Busy 2 Job(s)
38876.28000000004;Busy 1 Job(s)
38896.440000000046;Idle
38967.42000000004;Busy 1 Job(s)
38969.36000000004;Busy 2 Job(s)
38980.64000000004;Busy 1 Job(s)
38993.860000000044;Idle
39152.02000000004;Busy 1 Job(s)
39153.45000000004;Busy 2 Job(s)
39172.180000000044;Busy 1 Job(s)
39197.250000000044;Idle
39264.750000000044;Busy 1 Job(s)
39277.970000000045;Idle
39334.680000000044;Busy 1 Job(s)
39354.84000000005;Idle
39450.78000000004;Busy 1 Job(s)
39475.85000000004;Idle
39520.71000000004;Busy 1 Job(s)
39545.78000000004;Idle
39636.81000000004;Busy 1 Job(s)
39661.88000000004;Idle
39703.370000000046;Busy 1 Job(s)
39723.53000000005;Idle
39748.110000000044;Busy 1 Job(s)
39761.330000000045;Idle
39814.67000000005;Busy 1 Job(s)
39827.89000000005;Idle
39934.14000000004;Busy 1 Job(s)
39959.21000000004;Idle
39969.90000000005;Busy 1 Job(s)
39992.01000000005;Idle
40116.80000000005;Busy 1 Job(s)
40136.96000000005;Idle
40152.560000000056;Busy 1 Job(s)
40172.72000000006;Idle
40302.830000000045;Busy 1 Job(s)
40327.900000000045;Idle
40335.22000000006;Busy 1 Job(s)
40355.38000000006;Idle
40446.52000000006;Busy 1 Job(s)
40459.74000000006;Idle
40488.860000000044;Busy 1 Job(s)
40513.930000000044;Idle
40632.55000000006;Busy 1 Job(s)
40657.62000000006;Idle
40674.89000000004;Busy 1 Job(s)
40699.96000000004;Idle
40743.850000000064;Busy 1 Job(s)
40757.070000000065;Idle
40763.330000000045;Busy 1 Job(s)
40779.360000000044;Idle
40874.63000000005;Busy 1 Job(s)
40887.85000000005;Idle
40926.51000000007;Busy 1 Job(s)
40946.67000000007;Idle
41060.66000000005;Busy 1 Job(s)
41085.73000000005;Idle
41109.17000000007;Busy 1 Job(s)
41129.330000000075;Idle
41220.470000000074;Busy 1 Job(s)
41233.690000000075;Idle
41243.32000000005;Busy 1 Job(s)
41263.480000000054;Idle
41375.70000000008;Busy 1 Job(s)
41397.81000000008;Idle
41429.35000000005;Busy 1 Job(s)
41454.42000000005;Idle
41558.36000000008;Busy 1 Job(s)
41578.520000000084;Idle
41612.01000000005;Busy 1 Job(s)
41632.17000000006;Idle
41669.66000000008;Busy 1 Job(s)
41682.880000000085;Idle
41723.310000000056;Busy 1 Job(s)
41736.53000000006;Idle
41780.96000000009;Busy 1 Job(s)
41794.18000000009;Idle
41905.97000000006;Busy 1 Job(s)
41926.13000000006;Idle
41966.990000000085;Busy 1 Job(s)
41992.060000000085;Idle
42088.63000000006;Busy 1 Job(s)
42108.790000000066;Idle
42149.65000000009;Busy 1 Job(s)
42169.81000000009;Idle
42274.66000000006;Busy 1 Job(s)
42299.73000000006;Idle
42335.68000000009;Busy 1 Job(s)
42360.75000000009;Idle
42457.320000000065;Busy 1 Job(s)
42477.48000000007;Idle
42490.91000000009;Busy 1 Job(s)
42513.02000000009;Idle
42639.98000000007;Busy 1 Job(s)
42660.14000000007;Idle
42676.94000000009;Busy 1 Job(s)
42702.01000000009;Idle
42795.21000000007;Busy 1 Job(s)
42817.32000000007;Idle
42862.97000000009;Busy 1 Job(s)
42888.04000000009;Idle
42977.870000000075;Busy 1 Job(s)
42998.03000000008;Idle
43022.470000000074;Busy 1 Job(s)
43033.86000000007;Idle
43049.00000000009;Busy 1 Job(s)
43074.07000000009;Idle
43137.44000000009;Busy 1 Job(s)
43153.47000000009;Idle
43205.13000000008;Busy 1 Job(s)
43225.29000000008;Idle
43320.10000000009;Busy 1 Job(s)
43340.2600000001;Idle
43387.79000000008;Busy 1 Job(s)
43407.950000000084;Idle
43502.7600000001;Busy 1 Job(s)
43522.9200000001;Idle
43570.450000000084;Busy 1 Job(s)
43590.61000000009;Idle
43685.4200000001;Busy 1 Job(s)
43705.5800000001;Idle
43756.48000000008;Busy 1 Job(s)
43781.55000000008;Idle
43868.0800000001;Busy 1 Job(s)
43888.24000000011;Idle
43911.71000000009;Busy 1 Job(s)
43933.82000000009;Idle
44023.31000000011;Busy 1 Job(s)
44045.42000000011;Idle
44097.740000000085;Busy 1 Job(s)
44122.810000000085;Idle
44205.97000000011;Busy 1 Job(s)
44226.130000000114;Idle
44233.45000000011;Busy 1 Job(s)
44242.19000000011;Idle
44280.40000000009;Busy 1 Job(s)
44300.56000000009;Idle
44391.70000000009;Busy 1 Job(s)
44404.92000000009;Idle
44416.11000000012;Busy 1 Job(s)
44436.27000000012;Idle
44571.34000000012;Busy 1 Job(s)
44574.360000000095;Busy 2 Job(s)
44593.45000000012;Busy 1 Job(s)
44613.610000000124;Idle
44754.000000000124;Busy 1 Job(s)
44760.390000000094;Busy 2 Job(s)
44774.16000000013;Busy 1 Job(s)
44799.23000000013;Idle
44936.66000000013;Busy 1 Job(s)
44943.0500000001;Busy 2 Job(s)
44956.82000000013;Busy 1 Job(s)
44976.980000000134;Idle
45119.32000000013;Busy 1 Job(s)
45125.7100000001;Busy 2 Job(s)
45139.480000000134;Busy 1 Job(s)
45153.190000000104;Busy 2 Job(s)
45159.64000000014;Busy 1 Job(s)
45168.380000000136;Idle
45301.980000000134;Busy 1 Job(s)
45322.14000000014;Idle
45335.85000000011;Busy 1 Job(s)
45356.01000000011;Idle
45413.28000000014;Busy 1 Job(s)
45426.50000000014;Idle
45440.76000000014;Busy 1 Job(s)
45449.50000000014;Idle
45518.51000000011;Busy 1 Job(s)
45538.670000000115;Idle
45626.79000000014;Busy 1 Job(s)
45651.86000000014;Idle
45704.54000000011;Busy 1 Job(s)
45729.61000000011;Idle
45732.02000000011;Busy 1 Job(s)
45740.76000000011;Idle
45809.45000000014;Busy 1 Job(s)
45829.610000000146;Idle
45914.68000000012;Busy 1 Job(s)
45920.750000000146;Busy 2 Job(s)
45934.84000000012;Busy 1 Job(s)
45934.84000000012;Busy 2 Job(s)
45942.04000000015;Busy 1 Job(s)
45945.640000000145;Idle
46023.28000000012;Busy 1 Job(s)
46039.31000000012;Idle
46100.710000000116;Busy 1 Job(s)
46125.780000000115;Idle
46205.940000000126;Busy 1 Job(s)
46212.01000000012;Busy 2 Job(s)
46226.10000000013;Busy 1 Job(s)
46239.32000000013;Idle
46300.45000000012;Busy 1 Job(s)
46316.48000000012;Idle
46317.24000000013;Busy 1 Job(s)
46330.46000000013;Idle
46428.54000000013;Busy 1 Job(s)
46441.76000000013;Idle
46483.110000000124;Busy 1 Job(s)
46503.27000000013;Idle
46539.840000000135;Busy 1 Job(s)
46553.060000000136;Idle
46665.77000000013;Busy 1 Job(s)
46685.93000000013;Idle
46722.50000000014;Busy 1 Job(s)
46742.66000000014;Idle
46777.07000000013;Busy 1 Job(s)
46790.29000000013;Idle
46888.37000000013;Busy 1 Job(s)
46901.590000000135;Idle
46905.16000000014;Busy 1 Job(s)
46913.23000000014;Busy 2 Job(s)
46925.320000000145;Busy 1 Job(s)
46928.920000000144;Idle
46999.67000000014;Busy 1 Job(s)
47012.89000000014;Idle
47024.530000000144;Busy 1 Job(s)
47037.750000000146;Idle
47182.33000000014;Busy 1 Job(s)
47202.49000000014;Idle
47210.56000000014;Busy 1 Job(s)
47235.63000000014;Idle
47368.36000000014;Busy 1 Job(s)
47393.43000000014;Idle
47396.59000000014;Busy 1 Job(s)
47421.66000000014;Idle
47479.66000000014;Busy 1 Job(s)
47492.88000000014;Idle
47579.250000000146;Busy 1 Job(s)
47590.960000000145;Busy 2 Job(s)
47599.41000000015;Busy 1 Job(s)
47612.63000000015;Idle
47761.91000000015;Busy 1 Job(s)
47773.62000000015;Busy 2 Job(s)
47782.07000000015;Busy 1 Job(s)
47802.230000000156;Idle
47944.57000000015;Busy 1 Job(s)
47959.65000000015;Busy 2 Job(s)
47964.730000000156;Busy 1 Job(s)
47987.13000000015;Busy 2 Job(s)
47989.800000000156;Busy 1 Job(s)
47998.540000000154;Idle
48075.57000000015;Busy 1 Job(s)
48091.60000000015;Idle
48099.800000000156;Busy 1 Job(s)
48121.910000000156;Idle
48164.010000000155;Busy 1 Job(s)
48180.040000000154;Idle
48285.830000000155;Busy 1 Job(s)
48310.900000000154;Idle
48319.24000000016;Busy 1 Job(s)
48341.35000000016;Idle
48430.54000000016;Busy 1 Job(s)
48441.06000000016;Busy 2 Job(s)
48443.76000000016;Busy 1 Job(s)
48465.87000000016;Idle
48596.29000000016;Busy 1 Job(s)
48613.200000000164;Busy 2 Job(s)
48618.40000000016;Busy 1 Job(s)
48638.560000000165;Idle
48724.50000000017;Busy 1 Job(s)
48737.72000000017;Idle
48778.950000000164;Busy 1 Job(s)
48799.11000000017;Idle
48907.16000000017;Busy 1 Job(s)
48927.320000000174;Idle
48961.61000000017;Busy 1 Job(s)
48981.77000000017;Idle
49072.91000000017;Busy 1 Job(s)
49086.13000000017;Idle
49093.19000000017;Busy 1 Job(s)
49118.26000000017;Idle
49255.570000000174;Busy 1 Job(s)
49275.73000000018;Idle
49279.22000000017;Busy 1 Job(s)
49304.29000000017;Idle
49438.23000000018;Busy 1 Job(s)
49458.39000000018;Idle
49465.25000000017;Busy 1 Job(s)
49490.32000000017;Idle
49593.46000000018;Busy 1 Job(s)
49615.57000000018;Idle
49647.91000000017;Busy 1 Job(s)
49668.070000000174;Idle
49748.690000000184;Busy 1 Job(s)
49759.210000000174;Busy 2 Job(s)
49770.800000000185;Busy 1 Job(s)
49784.020000000186;Idle
49870.51000000018;Busy 1 Job(s)
49883.73000000018;Idle
49903.92000000019;Busy 1 Job(s)
49926.03000000019;Idle
50056.540000000175;Busy 1 Job(s)
50081.610000000175;Idle
50089.950000000186;Busy 1 Job(s)
50115.020000000186;Idle
50242.570000000174;Busy 1 Job(s)
50267.640000000174;Idle
50275.980000000185;Busy 1 Job(s)
50301.050000000185;Idle
50425.23000000018;Busy 1 Job(s)
50445.39000000018;Idle
50458.64000000019;Busy 1 Job(s)
50478.80000000019;Idle
50569.94000000019;Busy 1 Job(s)
50583.16000000019;Idle
50611.26000000018;Busy 1 Job(s)
50636.33000000018;Idle
50755.97000000019;Busy 1 Job(s)
50781.04000000019;Idle
50793.92000000018;Busy 1 Job(s)
50814.080000000184;Idle
50942.00000000019;Busy 1 Job(s)
50967.07000000019;Idle
50979.95000000018;Busy 1 Job(s)
51005.02000000018;Idle
51091.25000000018;Busy 1 Job(s)
51104.47000000018;Idle
51128.03000000019;Busy 1 Job(s)
51153.10000000019;Idle
51273.910000000185;Busy 1 Job(s)
51294.07000000019;Idle
51310.69000000019;Busy 1 Job(s)
51330.850000000195;Idle
51456.57000000019;Busy 1 Job(s)
51465.920000000195;Busy 2 Job(s)
51476.73000000019;Busy 1 Job(s)
51498.84000000019;Idle
51639.23000000019;Busy 1 Job(s)
51648.5800000002;Busy 2 Job(s)
51659.390000000196;Busy 1 Job(s)
51679.5500000002;Idle
51821.890000000196;Busy 1 Job(s)
51834.6100000002;Busy 2 Job(s)
51842.0500000002;Busy 1 Job(s)
51867.1200000002;Idle
52007.920000000195;Busy 1 Job(s)
52020.640000000196;Busy 2 Job(s)
52032.990000000194;Busy 1 Job(s)
52058.060000000194;Idle
52190.5800000002;Busy 1 Job(s)
52206.670000000195;Busy 2 Job(s)
52210.7400000002;Busy 1 Job(s)
52235.8100000002;Idle
52376.6100000002;Busy 1 Job(s)
52389.3300000002;Busy 2 Job(s)
52401.6800000002;Busy 1 Job(s)
52421.8400000002;Idle
52562.640000000196;Busy 1 Job(s)
52575.3600000002;Busy 2 Job(s)
52587.710000000196;Busy 1 Job(s)
52612.780000000195;Idle
52748.670000000195;Busy 1 Job(s)
52761.390000000196;Busy 2 Job(s)
