Event Time;Time Span
23180.049999999985;102.50999999999476
25095.25999999998;143.0400000000045
31032.92999999995;66.8599999999933
42977.870000000075;114.8999999999869
57922.120000000265;8.050000000032014
62834.59000000031;101.75999999999476
67182.39000000033;82.34999999997672
70771.22000000035;1.9399999999732245
72052.09000000036;68.80999999996857
95136.08000000057;101.59000000004016
106425.99000000062;149.579999999929
106470.59000000062;8.149999999935972
112099.63000000073;115.50000000004366
122556.24000000076;155.22999999999593
128627.36000000083;126.34000000002561
136253.7700000008;150.4999999999418
137096.50000000084;88.18000000002212
188211.820000001;111.29999999998836
188625.11000000118;25.16000000035274
208752.74000000086;100.5
211833.1800000009;2.080000000045402
252945.11000000086;127.05999999996857
273490.39000000065;57.31000000011409
295278.79999999935;107.04000000009546
298566.12999999896;92.26999999972759
301026.029999999;155.22999999998137
329138.6799999973;133.4699999994482
330897.1399999973;114.01999999949476
336649.17999999755;14.260000000474975
337006.97999999713;19.23999999964144
339534.0599999972;129.27000000013504
345885.8799999971;56.45000000006985
371252.7199999963;158.8200000000652
403720.3299999946;23.409999999625143
404058.88999999454;111.29999999998836
405782.55999999447;53.75999999960186
434511.2999999933;111.29999999998836
472143.53999999264;63.160000001313165
478311.06999999244;111.29999999998836
493516.72999998974;106.97999999800231
497278.6799999917;111.29999999998836
502507.2099999893;151.25999999785563
524158.3099999883;21.190000000118744
544131.6399999912;78.56999999983236
545617.4699999916;55.500000000349246
558828.2999999933;176.9599999994971
559651.879999994;119.70000000053551
589229.259999995;21.73000000009779
592889.6799999955;106.54999999993015
614797.7899999988;113.12999999977183
615920.409999999;111.30000000004657
616053.8899999992;88.88000000023749
623916.3700000002;183.14999999967404
637962.590000003;62.80000000039581
638859.8200000027;111.30000000004657
642636.7400000034;76.27999999979511
657433.0500000052;24.93999999947846
657590.7700000057;113.12000000057742
671461.6900000074;17.26999999966938
680058.9400000087;96.50999999977648
695068.9100000112;10.840000000083819
697093.9000000114;155.22999999998137
699572.2800000119;7.570000000181608
704125.0000000121;100.69999999948777
705336.6800000122;17.879999999306165
707370.8100000124;69.70999999926426
710754.3300000126;45.76999999885447
714753.4700000145;9.010000001406297
723598.390000016;50.74000000196975
742573.4600000168;33.89999999990687
744151.5500000173;39.52000000013504
767797.2600000204;74.52999999956228
776712.250000022;79.61999999987893
791729.8400000248;12.030000000493601
794564.2000000247;34.79999999969732
795715.9700000252;62.12000000034459
801065.7500000261;98.68000000040047
802424.7400000258;59.829999999608845
806487.3400000266;165.05999999970663
808084.2600000273;108.36000000045169
819251.7600000291;77.05000000074506
822408.2000000288;123.58999999926891
836181.4700000307;21.14999999885913
847778.3900000324;107.28999999875668
851325.290000033;157.84999999892898
860834.9700000354;58.56000000087079
863707.300000035;103.60999999917112
865157.7000000352;68.3999999994412
868658.2000000363;29.770000000484288
871595.8700000368;42.95000000053551
876561.8500000373;155.22999999998137
881254.1400000383;66.37000000057742
886193.2700000384;66.20999999949709
912706.9500000428;51.42999999993481
932397.0200000461;96.84000000020023
984045.4600000535;70.62999999895692
990206.0700000552;1.020000000949949
993194.2200000548;53.13999999896623
997523.8200000566;145.83000000123866
1009484.0300000587;168.93000000109896
1011437.8200000579;111.30000000004657
1034238.6900000626;59.0100000014063
1040444.9400000621;59.119999998714775
1055579.1400000635;21.80000000121072
1079150.3000000615;140.67000000085682
1101982.1700000588;14.210000000428408
1114825.6200000574;3.869999999180436
1127285.6100000557;157.8800000003539
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
1128187.0;0.0
