genf2w  # Results of search with w=2 r=5 test=2 testype=0 gentype=1   Test done: DELTA( 3 , 24 , 16 )
1
0
2 # number of generators defined
    2    5    3  871    5    3    4    3    3    0    2    3    0    2    0    0    0    0    0    0    0    0    0
    2    5    3  385    5    0    4    0    2    2    1    2    0    3    0    0    0    0    0    0    0    0    0
