genf2w  # Results of search with w=5 r=3 test=2 testype=1 gentype=1   Test done: DELTA( 3 , 24 , 16 )
1
0
2 # number of generators defined
    5    3   30   68    3   30    2   20    1    4    0    0    0    0    0    0    0    0    0    0    0    0    0
    5    3   23  399    3   27    1   12    0   21    0    0    0    0    0    0    0    0    0    0    0    0    0
