"Upload ID";"File ID";"is compressed";"first meas.";"second meas.";
51444229062;all;-1;5178899832;-1;
51444229062;j9.jpg;1;53823880;6146;
51444229062;j1.jpg;1;2870197;2515;
51444229062;p2.pdf;0;193790831;3352;
51444229062;p4.pdf;0;147924387;3352;
51444229062;p6.pdf;0;140611167;2794;
51444229062;j7.jpg;1;1785981;2514;
51444229062;j5.jpg;1;1906667;2514;
51444229062;p4.pdf;0;119099773;3073;
51444229062;p1.pdf;0;99405651;2793;
51444229062;j3.jpg;1;2802312;2514;
51444229062;j2.jpg;1;3419429;2235;
51444229062;p1.pdf;0;98399657;2794;
51444229062;p6.pdf;0;138820437;2793;
51444229062;p7.pdf;0;122309679;3073;
51444229062;j2.jpg;1;3414400;2794;
51444229062;j5.jpg;1;2715429;2515;
51444229062;j7.jpg;1;1788217;2514;
51444229062;j4.jpg;1;1521981;2235;
51444229062;j6.jpg;1;743670;2235;
51444229062;p7.pdf;0;118327888;3073;
51444229062;p9.pdf;0;155309683;4191;
51444229062;p2.pdf;0;120066098;3632;
51444229062;j8.jpg;1;2205867;2514;
51444229062;p2.pdf;0;119067926;3073;
51444229062;j4.jpg;1;1539023;2235;
51444229062;j1.jpg;1;2218997;2515;
51444229062;p2.pdf;0;119634479;3352;
51444229062;j5.jpg;1;1929016;2514;
51444229062;j9.jpg;1;2227657;2235;
51444229062;p3.pdf;0;104587594;3073;
51444229062;p3.pdf;0;104473892;3353;
51444229062;j3.jpg;1;2320686;3073;
51444229062;j3.jpg;1;1864483;2793;
51444229062;p8.pdf;0;144191511;3352;
51444229062;j8.jpg;1;1483987;2235;
51444229062;j6.jpg;1;508724;2514;
51444229062;p6.pdf;0;138567612;3352;
51444229062;p4.pdf;0;118782135;3353;
51444229062;p8.pdf;0;144378685;3353;
51444229062;j4.jpg;1;1090082;2515;
51444229062;p0.pdf;0;86435846;3353;
51444229062;j1.jpg;1;1522261;2514;
51444229062;j0.jpg;1;1883759;2234;
51444229062;p0.pdf;0;88186068;3352;
51444229062;j4.jpg;1;1026387;2515;
51444229062;p9.pdf;0;152351486;3073;
51444229062;j6.jpg;1;520178;2235;
51444229062;p5.pdf;0;131826811;3352;
51444229062;p5.pdf;0;130341427;3073;
51444229062;p5.pdf;0;132398951;3352;
51444229062;j0.jpg;1;1879010;2235;
51444229062;j9.jpg;1;1489854;2235;
51444229062;p6.pdf;0;136970760;3073;
51444229062;p9.pdf;0;151349682;3353;
51444229062;p5.pdf;0;132566290;3632;
51444229062;p1.pdf;0;97655987;3353;
51444229062;p0.pdf;0;87735732;3073;
51444229062;j3.jpg;1;1855264;2514;
51444229062;p4.pdf;0;117916104;3353;
51444229062;j5.jpg;1;1297930;2515;
51444229062;j9.jpg;1;1501588;2235;
51444229062;p8.pdf;0;144601339;3073;
51444229062;j0.jpg;1;1885715;2514;
51444229062;j7.jpg;1;1180318;2514;
51444229062;p3.pdf;0;103583277;3352;
51444229062;j8.jpg;1;1484826;2514;
51444229062;p3.pdf;0;103118413;3352;
51444229062;j2.jpg;1;2277943;2514;
51444229062;p9.pdf;0;154319614;3352;
51444229062;j8.jpg;1;1525612;2794;
51444229062;j2.jpg;1;2289956;3352;
51444229062;j1.jpg;1;1554108;2514;
51444229062;j7.jpg;1;1195962;2514;
51444229062;j6.jpg;1;509003;2235;
51444229062;j0.jpg;1;1858616;2515;
51444229062;p8.pdf;0;143919409;3352;
51444229062;p7.pdf;0;115054287;3073;
51444229062;p1.pdf;0;98240419;3352;
51444229062;p7.pdf;0;115316052;3353;
51444229062;p0.pdf;0;87184545;3073;
