"Upload ID";"File ID";"is compressed";"first meas.";"second meas.";
8845798156;j0.jpg;1;74724581;3632;
8845798156;p9.pdf;0;2369312301;5029;
8845798156;p8.pdf;0;2285468405;3632;
8845798156;p5.pdf;0;2108087480;4191;
8845798156;p4.pdf;0;2574115705;3911;
8845798156;p7.pdf;0;1858447373;3632;
8845798156;p4.pdf;0;1840471345;3632;
8845798156;j7.jpg;1;46970495;3073;
8845798156;p3.pdf;0;1593821002;3632;
8845798156;p8.pdf;0;2287498272;4470;
8845798156;j3.jpg;1;74024772;3073;
8845798156;p9.pdf;0;2379329775;4190;
8845798156;p0.pdf;0;2076536543;4749;
8845798156;p3.pdf;0;1594951872;4191;
8845798156;p0.pdf;0;1363724720;3352;
8845798156;p9.pdf;0;2382035985;3911;
8845798156;p6.pdf;0;2186593547;8102;
8845798156;j1.jpg;1;59662052;3073;
8845798156;p8.pdf;0;3036045642;4191;
8845798156;p6.pdf;0;2140432932;3912;
8845798156;j8.jpg;1;58615550;3073;
8845798156;j6.jpg;1;19392409;2793;
8845798156;j9.jpg;1;59836376;3632;
8845798156;p2.pdf;0;2326966416;4470;
8845798156;p2.pdf;0;2332415712;3632;
8845798156;p5.pdf;0;2106229423;4470;
8845798156;j3.jpg;1;74296873;3073;
8845798156;j0.jpg;1;74410854;3073;
8845798156;p2.pdf;0;3076767578;3631;
8845798156;j4.jpg;1;41111370;3632;
8845798156;p5.pdf;0;2107442426;4191;
8845798156;j4.jpg;1;40562139;3073;
8845798156;j9.jpg;1;59632998;4749;
8845798156;p5.pdf;0;2111027239;3632;
8845798156;p8.pdf;0;2285061090;4190;
8845798156;p6.pdf;0;2145869377;4190;
8845798156;j7.jpg;1;47091180;3073;
8845798156;p9.pdf;0;3093342590;3911;
8845798156;p3.pdf;0;1595127872;3911;
8845798156;j7.jpg;1;47036146;3352;
8845798156;p1.pdf;0;1500956127;4191;
8845798156;j1.jpg;1;59704516;3073;
8845798156;p5.pdf;0;2115360471;3632;
8845798156;j6.jpg;1;19379837;2794;
8845798156;p4.pdf;0;1844968006;4470;
8845798156;p7.pdf;0;1865533748;4470;
8845798156;p0.pdf;0;2080165775;3632;
8845798156;j4.jpg;1;40523307;2794;
8845798156;j5.jpg;1;50900044;3073;
8845798156;j1.jpg;1;60181671;3353;
