genf2w  # Results of search with w=3 r=5 test=1 testype=0 gentype=1   Test done: DELTA( 32 , 24 , 16 , 8 , 8 )
1
0
2 # number of generators defined
    3    5    5  350    5    5    4    1    3    2    1    3    0    2    0    0    0    0    0    0    0    0    0
    3    5    6  350    5    2    4    6    3    7    1    0    0    6    0    0    0    0    0    0    0    0    0
