File ID;Compressed;part;Min of all measurements;Avg of all measurements;Med of all measurements;Max of all measurements;Upload ID;value;Upload ID;value;Upload ID;value;Upload ID;value;Upload ID;value;Upload ID;value;Upload ID;value;Upload ID;value;Upload ID;value;Upload ID;value;Upload ID;value;Upload ID;value;Upload ID;value
p1.pdf;0;first;1,500,956,127;1,503,292,094;1,503,631,048;1,504,863,887;8845798156;1502948839;8845798156;1503631048;8845798156;1504863887;8845798156;1501462058;8845798156;1504655201;8845798156;1500956127;8845798156;1504047861;8845798156;1503854540;8845798156;1503121765;8845798156;1503379619;;;;;;
p1.pdf;0;second;3,352;4,274;4,191;6,705;8845798156;6705;8845798156;4470;8845798156;4469;8845798156;3911;8845798156;3911;8845798156;4191;8845798156;4191;8845798156;3352;8845798156;4190;8845798156;3353;;;;;;
p2.pdf;0;first;2,326,943,229;2,452,049,050;2,331,762,277;3,076,767,578;8845798156;2331702493;8845798156;2334543077;8845798156;3044902914;8845798156;2327146048;8845798156;2331762277;8845798156;2326966416;8845798156;2332415712;8845798156;3076767578;8845798156;2326943229;8845798156;2329050759;8845798156;2330409871;8845798156;2331978226;;
p2.pdf;0;second;3,631;4,050;3,911;5,587;8845798156;3911;8845798156;3632;8845798156;5587;8845798156;3911;8845798156;3911;8845798156;4470;8845798156;3632;8845798156;3631;8845798156;3911;8845798156;3911;8845798156;4190;8845798156;3912;;
p3.pdf;0;first;1,593,141,307;1,594,939,101;1,594,951,872;1,598,392,813;8845798156;1593821002;8845798156;1594951872;8845798156;1595127872;8845798156;1593141307;8845798156;1594106234;8845798156;1595032609;8845798156;1598392813;;;;;;;;;;;;
p3.pdf;0;second;3,352;3,751;3,632;4,191;8845798156;3632;8845798156;4191;8845798156;3911;8845798156;3631;8845798156;3632;8845798156;3911;8845798156;3352;;;;;;;;;;;;
p4.pdf;0;first;1,831,669,668;2,062,292,079;1,845,303,244;2,575,939,121;8845798156;2575179248;8845798156;1844132704;8845798156;2574115705;8845798156;1840471345;8845798156;1844968006;8845798156;1831669668;8845798156;1845303244;8845798156;2575939121;8845798156;1843397136;8845798156;1847744616;;;;;;
p4.pdf;0;second;3,352;3,911;3,911;4,470;8845798156;4190;8845798156;3911;8845798156;3911;8845798156;3632;8845798156;4470;8845798156;3632;8845798156;4191;8845798156;3352;8845798156;3911;8845798156;3911;;;;;;
p5.pdf;0;first;2,102,639,302;2,228,543,478;2,108,034,680;2,840,940,958;8845798156;2108034680;8845798156;2102639302;8845798156;2105824902;8845798156;2840940958;8845798156;2108087480;8845798156;2106229423;8845798156;2107442426;8845798156;2111027239;8845798156;2115360471;8845798156;2103142159;8845798156;2827640105;8845798156;2106152598;;
p5.pdf;0;second;3,632;4,074;4,191;4,470;8845798156;4470;8845798156;4190;8845798156;4191;8845798156;4469;8845798156;4191;8845798156;4470;8845798156;4191;8845798156;3632;8845798156;3632;8845798156;3632;8845798156;3912;8845798156;3911;;
p6.pdf;0;first;2,135,810,836;2,292,029,741;2,145,869,377;2,873,993,203;8845798156;2139472755;8845798156;2142993593;8845798156;2186593547;8845798156;2140432932;8845798156;2145869377;8845798156;2149998393;8845798156;2873993203;8845798156;2135810836;8845798156;2866910459;8845798156;2138222316;;;;;;
p6.pdf;0;second;3,632;4,525;4,190;8,102;8845798156;4190;8845798156;3632;8845798156;8102;8845798156;3912;8845798156;4190;8845798156;4191;8845798156;4190;8845798156;4191;8845798156;4749;8845798156;3911;;;;;;
p7.pdf;0;first;1,852,061,365;1,857,324,045;1,857,267,893;1,865,533,748;8845798156;1856231727;8845798156;1857550610;8845798156;1858447373;8845798156;1865533748;8845798156;1857267893;8845798156;1858276680;8845798156;1854763105;8845798156;1852061365;8845798156;1855783906;;;;;;;;
p7.pdf;0;second;3,352;3,880;3,632;5,029;8845798156;3632;8845798156;4191;8845798156;3632;8845798156;4470;8845798156;5029;8845798156;3632;8845798156;3353;8845798156;3632;8845798156;3352;;;;;;;;
p8.pdf;0;first;2,279,703,705;2,526,686,282;2,286,346,169;3,036,045,642;8845798156;2993356418;8845798156;2282343427;8845798156;2285468405;8845798156;2287498272;8845798156;3036045642;8845798156;2285061090;8845798156;2279703705;8845798156;2286346169;8845798156;2282780074;8845798156;2283503629;8845798156;3009850973;8845798156;3008277588;;
p8.pdf;0;second;3,632;4,050;4,190;4,470;8845798156;4191;8845798156;3911;8845798156;3632;8845798156;4470;8845798156;4191;8845798156;4190;8845798156;4191;8845798156;4191;8845798156;3632;8845798156;3911;8845798156;4190;8845798156;3911;;
p9.pdf;0;first;2,362,528,757;2,551,036,141;2,376,102,829;3,102,620,305;8845798156;2365664630;8845798156;2376102829;8845798156;2369312301;8845798156;2379329775;8845798156;2382035985;8845798156;3093342590;8845798156;3090551732;8845798156;2364642992;8845798156;2362687157;8845798156;3102620305;8845798156;2363614649;8845798156;2362528757;;
p9.pdf;0;second;3,911;4,283;4,191;5,029;8845798156;4191;8845798156;4190;8845798156;5029;8845798156;4190;8845798156;3911;8845798156;3911;8845798156;4470;8845798156;4191;8845798156;4470;8845798156;4190;8845798156;4470;8845798156;4191;;
