Event Time;State
53784.350000000464;Busy 1 Job(s)
53834.2300000003;Busy 2 Job(s)
53840.920000000464;Busy 1 Job(s)
53861.08000000047;Idle
53985.390000000305;Busy 1 Job(s)
54007.24000000047;Idle
54063.900000000474;Busy 1 Job(s)
54115.56000000048;Idle
54140.62000000031;Busy 1 Job(s)
54169.17000000048;Idle
54288.83000000048;Busy 1 Job(s)
54323.28000000031;Busy 2 Job(s)
54340.490000000485;Busy 1 Job(s)
54360.65000000049;Idle
54452.88000000049;Busy 1 Job(s)
54506.49000000049;Idle
54537.440000000315;Busy 1 Job(s)
54558.150000000496;Idle
54677.8100000005;Busy 1 Job(s)
54720.10000000032;Busy 2 Job(s)
54729.4700000005;Busy 1 Job(s)
54749.63000000051;Idle
54799.90000000032;Busy 1 Job(s)
54825.85000000051;Idle
54874.15000000051;Busy 1 Job(s)
54918.87000000051;Idle
54982.560000000325;Busy 1 Job(s)
55033.530000000515;Idle
55093.560000000514;Busy 1 Job(s)
55093.86000000033;Busy 2 Job(s)
55118.93000000033;Busy 1 Job(s)
55138.280000000515;Idle
55218.08000000052;Busy 1 Job(s)
55230.23000000033;Busy 2 Job(s)
55243.45000000033;Busy 1 Job(s)
55262.80000000052;Idle
55275.90000000052;Busy 1 Job(s)
55318.79000000052;Idle
55429.48000000033;Busy 1 Job(s)
55469.86000000052;Idle
55495.02000000052;Busy 1 Job(s)
55546.680000000524;Idle
55612.140000000334;Busy 1 Job(s)
55639.62000000034;Busy 2 Job(s)
55649.92000000052;Busy 1 Job(s)
55659.78000000034;Idle
55679.150000000525;Busy 1 Job(s)
55732.760000000526;Idle
55771.080000000344;Busy 1 Job(s)
55808.98000000053;Idle
55900.510000000526;Busy 1 Job(s)
55953.74000000035;Busy 2 Job(s)
55957.080000000526;Busy 1 Job(s)
55977.24000000053;Idle
56108.270000000346;Busy 1 Job(s)
56159.81000000053;Idle
56184.97000000053;Busy 1 Job(s)
56236.630000000536;Idle
56290.93000000035;Busy 1 Job(s)
56319.79000000054;Idle
56336.59000000054;Busy 1 Job(s)
56381.31000000054;Idle
