Event Time;State
21652.539999999994;Busy 1 Job(s)
21652.539999999994;Idle
21652.539999999994;Busy 1 Job(s)
21652.539999999994;Busy 1 Job(s)
21652.539999999994;Busy 2 Job(s)
21684.039999999994;Busy 1 Job(s)
21684.039999999994;Busy 2 Job(s)
21698.59999999999;Busy 1 Job(s)
21698.59999999999;Busy 2 Job(s)
21704.199999999993;Busy 1 Job(s)
21704.199999999993;Busy 1 Job(s)
21729.269999999993;Idle
21729.269999999993;Busy 1 Job(s)
21760.769999999993;Idle
21760.769999999993;Busy 1 Job(s)
21792.269999999993;Idle
21792.269999999993;Busy 1 Job(s)
21817.709999999992;Busy 1 Job(s)
21817.709999999992;Busy 1 Job(s)
21817.709999999992;Idle
21817.709999999992;Busy 1 Job(s)
21817.709999999992;Idle
21817.709999999992;Busy 1 Job(s)
21817.709999999992;Busy 1 Job(s)
21817.709999999992;Busy 2 Job(s)
21849.209999999992;Busy 1 Job(s)
21849.209999999992;Busy 2 Job(s)
21853.12999999999;Busy 1 Job(s)
21853.12999999999;Busy 2 Job(s)
21865.23999999999;Busy 1 Job(s)
21865.23999999999;Busy 1 Job(s)
21890.30999999999;Idle
21890.30999999999;Busy 1 Job(s)
21921.80999999999;Idle
21921.80999999999;Busy 1 Job(s)
21938.60999999999;Busy 1 Job(s)
21938.60999999999;Busy 1 Job(s)
21938.60999999999;Idle
21938.60999999999;Busy 1 Job(s)
21938.60999999999;Idle
21938.60999999999;Busy 1 Job(s)
21938.60999999999;Busy 1 Job(s)
21938.60999999999;Busy 2 Job(s)
21970.10999999999;Busy 1 Job(s)
21970.10999999999;Busy 2 Job(s)
21983.32999999999;Busy 1 Job(s)
21983.32999999999;Busy 1 Job(s)
22014.82999999999;Idle
22014.82999999999;Busy 1 Job(s)
22039.85999999999;Busy 1 Job(s)
22039.85999999999;Busy 2 Job(s)
22040.26999999999;Busy 1 Job(s)
22040.26999999999;Busy 1 Job(s)
22062.37999999999;Idle
22062.37999999999;Busy 1 Job(s)
22062.37999999999;Idle
22062.37999999999;Busy 1 Job(s)
22062.37999999999;Idle
22062.37999999999;Busy 1 Job(s)
22062.37999999999;Busy 1 Job(s)
22062.37999999999;Busy 2 Job(s)
22078.40999999999;Busy 1 Job(s)
22078.40999999999;Busy 1 Job(s)
22109.90999999999;Idle
22109.90999999999;Busy 1 Job(s)
22141.40999999999;Idle
22141.40999999999;Busy 1 Job(s)
22151.15999999999;Busy 1 Job(s)
22151.15999999999;Busy 2 Job(s)
22172.90999999999;Busy 1 Job(s)
22172.90999999999;Busy 2 Job(s)
22186.12999999999;Busy 1 Job(s)
22186.12999999999;Busy 1 Job(s)
22217.62999999999;Idle
22217.62999999999;Busy 1 Job(s)
22249.12999999999;Idle
22249.12999999999;Busy 1 Job(s)
22277.65999999999;Idle
22277.65999999999;Busy 1 Job(s)
22277.65999999999;Idle
22277.65999999999;Busy 1 Job(s)
22277.65999999999;Busy 1 Job(s)
22277.65999999999;Busy 2 Job(s)
22309.15999999999;Busy 1 Job(s)
22309.15999999999;Busy 2 Job(s)
22333.81999999999;Busy 1 Job(s)
22333.81999999999;Busy 2 Job(s)
22334.22999999999;Busy 1 Job(s)
22334.22999999999;Busy 1 Job(s)
22354.38999999999;Idle
22354.38999999999;Busy 1 Job(s)
22385.88999999999;Idle
22385.88999999999;Busy 1 Job(s)
22417.38999999999;Idle
22417.38999999999;Busy 1 Job(s)
22448.88999999999;Idle
22448.88999999999;Busy 1 Job(s)
22480.38999999999;Idle
22480.38999999999;Busy 1 Job(s)
22488.349999999988;Idle
22488.349999999988;Busy 1 Job(s)
22488.349999999988;Busy 1 Job(s)
22488.349999999988;Busy 2 Job(s)
22509.619999999988;Busy 1 Job(s)
22509.619999999988;Busy 1 Job(s)
22534.689999999988;Idle
22534.689999999988;Busy 1 Job(s)
22541.95999999999;Idle
22541.95999999999;Busy 1 Job(s)
22566.189999999988;Idle
22566.189999999988;Busy 1 Job(s)
22597.689999999988;Idle
22597.689999999988;Busy 1 Job(s)
22629.189999999988;Idle
22629.189999999988;Busy 1 Job(s)
22653.259999999987;Idle
22653.259999999987;Busy 1 Job(s)
22653.259999999987;Busy 1 Job(s)
22653.259999999987;Busy 2 Job(s)
22660.689999999988;Busy 1 Job(s)
22660.689999999988;Busy 2 Job(s)
22673.90999999999;Busy 1 Job(s)
22673.90999999999;Busy 1 Job(s)
22699.06999999999;Idle
22699.06999999999;Busy 1 Job(s)
22699.06999999999;Idle
22699.06999999999;Busy 1 Job(s)
22699.06999999999;Busy 1 Job(s)
22699.06999999999;Busy 2 Job(s)
22730.56999999999;Busy 1 Job(s)
22730.56999999999;Busy 2 Job(s)
22750.72999999999;Busy 1 Job(s)
22750.72999999999;Busy 1 Job(s)
22782.22999999999;Idle
22782.22999999999;Busy 1 Job(s)
22813.72999999999;Idle
22813.72999999999;Busy 1 Job(s)
22835.919999999987;Busy 1 Job(s)
22835.919999999987;Busy 2 Job(s)
22845.22999999999;Busy 1 Job(s)
22845.22999999999;Busy 2 Job(s)
22865.38999999999;Busy 1 Job(s)
22865.38999999999;Busy 1 Job(s)
22896.88999999999;Idle
22896.88999999999;Busy 1 Job(s)
22922.04999999999;Idle
22922.04999999999;Busy 1 Job(s)
22922.04999999999;Idle
22922.04999999999;Busy 1 Job(s)
22922.04999999999;Busy 1 Job(s)
22922.04999999999;Busy 2 Job(s)
22953.54999999999;Busy 1 Job(s)
22953.54999999999;Busy 2 Job(s)
22973.70999999999;Busy 1 Job(s)
22973.70999999999;Busy 1 Job(s)
23005.20999999999;Idle
23005.20999999999;Busy 1 Job(s)
23018.579999999987;Busy 1 Job(s)
23018.579999999987;Busy 2 Job(s)
23036.70999999999;Busy 1 Job(s)
23036.70999999999;Busy 2 Job(s)
23056.869999999988;Busy 1 Job(s)
23056.869999999988;Busy 1 Job(s)
23088.369999999988;Idle
23088.369999999988;Busy 1 Job(s)
23119.869999999988;Idle
23119.869999999988;Busy 1 Job(s)
23148.399999999987;Idle
23148.399999999987;Busy 1 Job(s)
23148.399999999987;Idle
23148.399999999987;Busy 1 Job(s)
23148.399999999987;Busy 1 Job(s)
23148.399999999987;Busy 2 Job(s)
23156.469999999987;Busy 1 Job(s)
23156.469999999987;Busy 1 Job(s)
23156.469999999987;Busy 1 Job(s)
23156.469999999987;Busy 2 Job(s)
23181.539999999986;Busy 1 Job(s)
23181.539999999986;Busy 1 Job(s)
23185.139999999985;Idle
23185.139999999985;Busy 1 Job(s)
23213.669999999984;Idle
23213.669999999984;Busy 1 Job(s)
23213.669999999984;Idle
23213.669999999984;Busy 1 Job(s)
23213.669999999984;Busy 1 Job(s)
23213.669999999984;Busy 2 Job(s)
23245.169999999984;Busy 1 Job(s)
23245.169999999984;Busy 2 Job(s)
23270.239999999983;Busy 1 Job(s)
23270.239999999983;Busy 1 Job(s)
23301.739999999983;Idle
23301.739999999983;Busy 1 Job(s)
23333.239999999983;Idle
23333.239999999983;Busy 1 Job(s)
23350.039999999983;Idle
23350.039999999983;Busy 1 Job(s)
23350.039999999983;Idle
23350.039999999983;Busy 1 Job(s)
23350.039999999983;Busy 1 Job(s)
23350.039999999983;Busy 2 Job(s)
23358.739999999987;Busy 1 Job(s)
23358.739999999987;Busy 2 Job(s)
23381.539999999983;Busy 1 Job(s)
23381.539999999983;Busy 2 Job(s)
23401.699999999983;Busy 1 Job(s)
23401.699999999983;Busy 1 Job(s)
23433.199999999983;Idle
23433.199999999983;Busy 1 Job(s)
23464.699999999983;Idle
23464.699999999983;Busy 1 Job(s)
23481.49999999998;Busy 1 Job(s)
23481.49999999998;Busy 1 Job(s)
23481.49999999998;Idle
23481.49999999998;Busy 1 Job(s)
23481.49999999998;Idle
23481.49999999998;Busy 1 Job(s)
23481.49999999998;Busy 1 Job(s)
23481.49999999998;Busy 2 Job(s)
23483.259999999987;Busy 1 Job(s)
23483.259999999987;Busy 2 Job(s)
23512.99999999998;Busy 1 Job(s)
23512.99999999998;Busy 2 Job(s)
23526.219999999983;Busy 1 Job(s)
23526.219999999983;Busy 1 Job(s)
23557.719999999983;Idle
23557.719999999983;Busy 1 Job(s)
23589.219999999983;Idle
23589.219999999983;Busy 1 Job(s)
23606.019999999982;Busy 1 Job(s)
23606.019999999982;Busy 1 Job(s)
23606.019999999982;Idle
23606.019999999982;Busy 1 Job(s)
23606.019999999982;Idle
23606.019999999982;Busy 1 Job(s)
23606.019999999982;Busy 1 Job(s)
23606.019999999982;Busy 2 Job(s)
23637.519999999982;Busy 1 Job(s)
23637.519999999982;Busy 2 Job(s)
23650.739999999983;Busy 1 Job(s)
23650.739999999983;Busy 1 Job(s)
23682.239999999983;Idle
23682.239999999983;Busy 1 Job(s)
23682.509999999987;Busy 1 Job(s)
23682.509999999987;Busy 2 Job(s)
23713.739999999983;Busy 1 Job(s)
23713.739999999983;Busy 2 Job(s)
23738.809999999983;Busy 1 Job(s)
23738.809999999983;Busy 1 Job(s)
23755.609999999982;Idle
23755.609999999982;Busy 1 Job(s)
23755.609999999982;Idle
23755.609999999982;Busy 1 Job(s)
23755.609999999982;Idle
23755.609999999982;Busy 1 Job(s)
23755.609999999982;Busy 1 Job(s)
23755.609999999982;Busy 2 Job(s)
23787.109999999982;Busy 1 Job(s)
23787.109999999982;Busy 2 Job(s)
23793.809999999987;Busy 1 Job(s)
23793.809999999987;Busy 2 Job(s)
23800.329999999984;Busy 1 Job(s)
23800.329999999984;Busy 1 Job(s)
23813.549999999985;Idle
23813.549999999985;Busy 1 Job(s)
23845.049999999985;Idle
23845.049999999985;Busy 1 Job(s)
23876.549999999985;Idle
23876.549999999985;Busy 1 Job(s)
23908.049999999985;Idle
23908.049999999985;Busy 1 Job(s)
23939.549999999985;Idle
23939.549999999985;Busy 1 Job(s)
23948.339999999986;Idle
23948.339999999986;Busy 1 Job(s)
23948.339999999986;Busy 1 Job(s)
23948.339999999986;Busy 2 Job(s)
23971.049999999985;Busy 1 Job(s)
23971.049999999985;Busy 2 Job(s)
23996.119999999984;Busy 1 Job(s)
23996.119999999984;Busy 1 Job(s)
24024.649999999983;Idle
24024.649999999983;Busy 1 Job(s)
24024.649999999983;Idle
24024.649999999983;Busy 1 Job(s)
24024.649999999983;Busy 1 Job(s)
24024.649999999983;Busy 2 Job(s)
24056.149999999983;Busy 1 Job(s)
24056.149999999983;Busy 2 Job(s)
24059.639999999985;Busy 1 Job(s)
24059.639999999985;Busy 2 Job(s)
24081.219999999983;Busy 1 Job(s)
24081.219999999983;Busy 1 Job(s)
24094.439999999984;Idle
24094.439999999984;Busy 1 Job(s)
24125.939999999984;Idle
24125.939999999984;Busy 1 Job(s)
24157.439999999984;Idle
24157.439999999984;Busy 1 Job(s)
24188.939999999984;Idle
24188.939999999984;Busy 1 Job(s)
24217.469999999983;Busy 1 Job(s)
24217.469999999983;Busy 1 Job(s)
24217.469999999983;Idle
24217.469999999983;Busy 1 Job(s)
24217.469999999983;Idle
24217.469999999983;Busy 1 Job(s)
24217.469999999983;Idle
24217.469999999983;Busy 1 Job(s)
24217.469999999983;Busy 1 Job(s)
24217.469999999983;Busy 2 Job(s)
24248.969999999983;Busy 1 Job(s)
24248.969999999983;Busy 2 Job(s)
24274.039999999983;Busy 1 Job(s)
24274.039999999983;Busy 1 Job(s)
24277.169999999984;Busy 1 Job(s)
24277.169999999984;Busy 2 Job(s)
24305.539999999983;Busy 1 Job(s)
24305.539999999983;Busy 2 Job(s)
24330.609999999982;Busy 1 Job(s)
24330.609999999982;Busy 1 Job(s)
24362.109999999982;Idle
24362.109999999982;Busy 1 Job(s)
24393.609999999982;Idle
24393.609999999982;Busy 1 Job(s)
24425.109999999982;Idle
24425.109999999982;Busy 1 Job(s)
24453.63999999998;Idle
24453.63999999998;Busy 1 Job(s)
24453.63999999998;Idle
24453.63999999998;Busy 1 Job(s)
24453.63999999998;Busy 1 Job(s)
24453.63999999998;Busy 2 Job(s)
24459.829999999984;Busy 1 Job(s)
24459.829999999984;Busy 2 Job(s)
24485.13999999998;Busy 1 Job(s)
24485.13999999998;Busy 2 Job(s)
24505.29999999998;Busy 1 Job(s)
24505.29999999998;Busy 1 Job(s)
24536.79999999998;Idle
24536.79999999998;Busy 1 Job(s)
24568.29999999998;Idle
24568.29999999998;Busy 1 Job(s)
24599.79999999998;Idle
24599.79999999998;Busy 1 Job(s)
24631.29999999998;Idle
24631.29999999998;Busy 1 Job(s)
24656.45999999998;Busy 1 Job(s)
24656.45999999998;Busy 1 Job(s)
24656.45999999998;Idle
24656.45999999998;Busy 1 Job(s)
24656.45999999998;Idle
24656.45999999998;Busy 1 Job(s)
24656.45999999998;Busy 1 Job(s)
24656.45999999998;Busy 2 Job(s)
24667.559999999983;Busy 1 Job(s)
24667.559999999983;Busy 2 Job(s)
24687.95999999998;Busy 1 Job(s)
24687.95999999998;Busy 2 Job(s)
24708.11999999998;Busy 1 Job(s)
24708.11999999998;Busy 1 Job(s)
24739.61999999998;Idle
24739.61999999998;Busy 1 Job(s)
24771.11999999998;Idle
24771.11999999998;Busy 1 Job(s)
24802.61999999998;Idle
24802.61999999998;Busy 1 Job(s)
24834.11999999998;Idle
24834.11999999998;Busy 1 Job(s)
24842.949999999983;Idle
24842.949999999983;Busy 1 Job(s)
24842.949999999983;Busy 1 Job(s)
24842.949999999983;Busy 2 Job(s)
24859.27999999998;Busy 1 Job(s)
24859.27999999998;Busy 1 Job(s)
24859.27999999998;Busy 1 Job(s)
24859.27999999998;Busy 2 Job(s)
24881.38999999998;Busy 1 Job(s)
24881.38999999998;Busy 1 Job(s)
24901.54999999998;Idle
24901.54999999998;Busy 1 Job(s)
24933.04999999998;Idle
24933.04999999998;Busy 1 Job(s)
24964.54999999998;Idle
24964.54999999998;Busy 1 Job(s)
24985.74999999998;Busy 1 Job(s)
24985.74999999998;Busy 2 Job(s)
24996.04999999998;Busy 1 Job(s)
24996.04999999998;Busy 2 Job(s)
25009.269999999982;Busy 1 Job(s)
25009.269999999982;Busy 1 Job(s)
25040.769999999982;Idle
25040.769999999982;Busy 1 Job(s)
25069.29999999998;Idle
25069.29999999998;Busy 1 Job(s)
25069.29999999998;Idle
25069.29999999998;Busy 1 Job(s)
25069.29999999998;Busy 1 Job(s)
25069.29999999998;Busy 2 Job(s)
25100.79999999998;Busy 1 Job(s)
25100.79999999998;Busy 2 Job(s)
25125.86999999998;Busy 1 Job(s)
25125.86999999998;Busy 1 Job(s)
25157.36999999998;Idle
25157.36999999998;Busy 1 Job(s)
25168.40999999998;Busy 1 Job(s)
25168.40999999998;Busy 2 Job(s)
25188.86999999998;Busy 1 Job(s)
25188.86999999998;Busy 2 Job(s)
25209.02999999998;Busy 1 Job(s)
25209.02999999998;Busy 1 Job(s)
25240.52999999998;Idle
25240.52999999998;Busy 1 Job(s)
25272.02999999998;Idle
25272.02999999998;Busy 1 Job(s)
25279.70999999998;Busy 1 Job(s)
25279.70999999998;Busy 2 Job(s)
25297.18999999998;Busy 1 Job(s)
25297.18999999998;Busy 1 Job(s)
25297.18999999998;Busy 1 Job(s)
25297.18999999998;Busy 2 Job(s)
25310.40999999998;Busy 1 Job(s)
25310.40999999998;Busy 1 Job(s)
25330.56999999998;Idle
25330.56999999998;Busy 1 Job(s)
25362.06999999998;Idle
25362.06999999998;Busy 1 Job(s)
25393.56999999998;Idle
25393.56999999998;Busy 1 Job(s)
25410.36999999998;Idle
25410.36999999998;Busy 1 Job(s)
25410.36999999998;Idle
25410.36999999998;Busy 1 Job(s)
25410.36999999998;Busy 1 Job(s)
25410.36999999998;Busy 2 Job(s)
25441.86999999998;Busy 1 Job(s)
25441.86999999998;Busy 2 Job(s)
25455.089999999982;Busy 1 Job(s)
25455.089999999982;Busy 1 Job(s)
25486.589999999982;Idle
25486.589999999982;Busy 1 Job(s)
25497.23999999998;Busy 1 Job(s)
25497.23999999998;Busy 2 Job(s)
25518.089999999982;Busy 1 Job(s)
25518.089999999982;Busy 2 Job(s)
25543.15999999998;Busy 1 Job(s)
25543.15999999998;Busy 1 Job(s)
25574.65999999998;Idle
25574.65999999998;Busy 1 Job(s)
25606.15999999998;Idle
25606.15999999998;Busy 1 Job(s)
25634.68999999998;Idle
25634.68999999998;Busy 1 Job(s)
25634.68999999998;Idle
25634.68999999998;Busy 1 Job(s)
25634.68999999998;Idle
25634.68999999998;Busy 1 Job(s)
25634.68999999998;Busy 1 Job(s)
25634.68999999998;Busy 2 Job(s)
25666.18999999998;Busy 1 Job(s)
25666.18999999998;Busy 2 Job(s)
25683.26999999998;Busy 1 Job(s)
25683.26999999998;Busy 2 Job(s)
25691.25999999998;Busy 1 Job(s)
25691.25999999998;Busy 1 Job(s)
25716.32999999998;Idle
25716.32999999998;Busy 1 Job(s)
25747.82999999998;Idle
25747.82999999998;Busy 1 Job(s)
25779.32999999998;Idle
25779.32999999998;Busy 1 Job(s)
25810.82999999998;Idle
25810.82999999998;Busy 1 Job(s)
25839.35999999998;Busy 1 Job(s)
25839.35999999998;Busy 1 Job(s)
25839.35999999998;Idle
25839.35999999998;Busy 1 Job(s)
25839.35999999998;Idle
25839.35999999998;Busy 1 Job(s)
25839.35999999998;Busy 1 Job(s)
25839.35999999998;Busy 2 Job(s)
25866.83999999998;Busy 1 Job(s)
25866.83999999998;Busy 1 Job(s)
25866.83999999998;Busy 1 Job(s)
25866.83999999998;Busy 2 Job(s)
25891.909999999978;Busy 1 Job(s)
25891.909999999978;Busy 1 Job(s)
25900.64999999998;Idle
25900.64999999998;Busy 1 Job(s)
25925.80999999998;Idle
25925.80999999998;Busy 1 Job(s)
25925.80999999998;Idle
25925.80999999998;Busy 1 Job(s)
25925.80999999998;Busy 1 Job(s)
25925.80999999998;Busy 2 Job(s)
25957.30999999998;Busy 1 Job(s)
25957.30999999998;Busy 2 Job(s)
25977.46999999998;Busy 1 Job(s)
25977.46999999998;Busy 1 Job(s)
26008.96999999998;Idle
26008.96999999998;Busy 1 Job(s)
26040.46999999998;Idle
26040.46999999998;Busy 1 Job(s)
26058.299999999977;Busy 1 Job(s)
26058.299999999977;Busy 2 Job(s)
26071.96999999998;Busy 1 Job(s)
26071.96999999998;Busy 2 Job(s)
26097.03999999998;Busy 1 Job(s)
26097.03999999998;Busy 1 Job(s)
26128.53999999998;Idle
26128.53999999998;Busy 1 Job(s)
26157.069999999978;Idle
26157.069999999978;Busy 1 Job(s)
26157.069999999978;Idle
26157.069999999978;Busy 1 Job(s)
26157.069999999978;Busy 1 Job(s)
26157.069999999978;Busy 2 Job(s)
26188.569999999978;Busy 1 Job(s)
26188.569999999978;Busy 2 Job(s)
26213.639999999978;Busy 1 Job(s)
26213.639999999978;Busy 1 Job(s)
26244.329999999976;Busy 1 Job(s)
26244.329999999976;Busy 2 Job(s)
26245.139999999978;Busy 1 Job(s)
26245.139999999978;Busy 2 Job(s)
26270.209999999977;Busy 1 Job(s)
26270.209999999977;Busy 1 Job(s)
26301.709999999977;Idle
26301.709999999977;Busy 1 Job(s)
26333.209999999977;Idle
26333.209999999977;Busy 1 Job(s)
26364.709999999977;Idle
26364.709999999977;Busy 1 Job(s)
26389.869999999977;Idle
26389.869999999977;Busy 1 Job(s)
26389.869999999977;Idle
26389.869999999977;Busy 1 Job(s)
26389.869999999977;Busy 1 Job(s)
26389.869999999977;Busy 2 Job(s)
26421.369999999977;Busy 1 Job(s)
26421.369999999977;Busy 2 Job(s)
26426.989999999976;Busy 1 Job(s)
26426.989999999976;Busy 2 Job(s)
26441.529999999977;Busy 1 Job(s)
26441.529999999977;Busy 1 Job(s)
26461.689999999977;Idle
26461.689999999977;Busy 1 Job(s)
26493.189999999977;Idle
26493.189999999977;Busy 1 Job(s)
26524.689999999977;Idle
26524.689999999977;Busy 1 Job(s)
26556.189999999977;Idle
26556.189999999977;Busy 1 Job(s)
26584.719999999976;Busy 1 Job(s)
26584.719999999976;Busy 1 Job(s)
26584.719999999976;Idle
26584.719999999976;Busy 1 Job(s)
26584.719999999976;Idle
26584.719999999976;Busy 1 Job(s)
26584.719999999976;Idle
26584.719999999976;Busy 1 Job(s)
26584.719999999976;Busy 1 Job(s)
26584.719999999976;Busy 2 Job(s)
26616.219999999976;Busy 1 Job(s)
26616.219999999976;Busy 2 Job(s)
26641.289999999975;Busy 1 Job(s)
26641.289999999975;Busy 1 Job(s)
26644.519999999975;Busy 1 Job(s)
26644.519999999975;Busy 2 Job(s)
26672.789999999975;Busy 1 Job(s)
26672.789999999975;Busy 2 Job(s)
26697.859999999975;Busy 1 Job(s)
26697.859999999975;Busy 1 Job(s)
26729.359999999975;Idle
26729.359999999975;Busy 1 Job(s)
26760.859999999975;Idle
26760.859999999975;Busy 1 Job(s)
26790.089999999975;Idle
26790.089999999975;Busy 1 Job(s)
26790.089999999975;Idle
26790.089999999975;Busy 1 Job(s)
26790.089999999975;Busy 1 Job(s)
26790.089999999975;Busy 2 Job(s)
26821.589999999975;Busy 1 Job(s)
26821.589999999975;Busy 2 Job(s)
26827.179999999975;Busy 1 Job(s)
26827.179999999975;Busy 2 Job(s)
26843.699999999975;Busy 1 Job(s)
26843.699999999975;Busy 1 Job(s)
26863.859999999975;Idle
26863.859999999975;Busy 1 Job(s)
26895.359999999975;Idle
26895.359999999975;Busy 1 Job(s)
26926.859999999975;Idle
26926.859999999975;Busy 1 Job(s)
26958.359999999975;Idle
26958.359999999975;Busy 1 Job(s)
26986.889999999974;Busy 1 Job(s)
26986.889999999974;Busy 1 Job(s)
26986.889999999974;Idle
26986.889999999974;Busy 1 Job(s)
26986.889999999974;Idle
